Sonnet,line,sentiment_m,sentiment_v,sentiment_r
54,12,1,0.487513,-0.197663029
54,13,1,0.877072,0.985030896
54,14,1,0.336168,-0.461745924
55,1,0,-0.00635,-0.077481692
55,2,1,0.534338,0.715719156
55,3,1,0.690527,0.95769319
55,4,1,-0.538,-0.28295474
55,5,-1,-0.65156,-0.567813183
55,6,-1,-0.00635,-0.159045546
55,7,0,0.271798,-0.461036262
55,8,1,-0.00635,0.100309165
55,9,1,-0.65156,-0.692601578
55,10,1,0.593649,0.790297937
55,11,1,-0.00635,0.205032608
55,12,1,-0.43897,-0.830525042
55,13,1,-0.00635,0.04947298
55,14,1,0.638859,0.078087444
56,1,1,0.856943,0.938755345
56,2,1,-0.00635,0.134719758
56,3,1,-0.00635,0.06482889
56,4,1,-0.00635,0.461696082
56,5,0,0.714532,0.588142698
56,6,0,-0.00635,0.078736886
56,7,1,0.61507,0.096028692
56,8,1,0.577395,-0.539485032
56,9,0,-0.17115,-0.839610514
56,10,0,-0.00635,-0.022183189
56,11,0,-0.00635,0.128357839
56,12,1,0.914316,0.968102157
56,13,-1,0.525296,0.550366071
56,14,1,0.487513,0.998485216
57,1,-1,-0.00635,-0.324082921
57,2,-1,0.426265,0.056645427
57,3,0,0.382454,-0.836068912
57,4,0,-0.00635,-0.132350321
57,5,0,-0.00635,-0.611432549
57,6,0,-0.00635,0.293583895
57,7,0,0.326157,-0.413869328
57,8,-1,-0.00635,-0.142999177
57,9,0,-0.50022,-0.795692281
57,10,0,-0.00635,0.007259391
57,11,-1,-0.24995,-0.794865719
57,12,-1,0.838105,0.858244085
57,13,0,0.668245,0.188013133
57,14,1,-0.66555,-0.314351736
58,1,-1,-0.06189,-0.936543017
58,2,0,0.609257,0.02827719
58,3,0,0.525296,0.085667331
58,4,0,-0.00635,-0.037447618
58,5,0,-0.5901,-0.717952241
58,6,-1,0.104198,-0.498944144
58,7,0,-0.00635,0.37762787
58,8,0,-0.34456,-0.525372383
58,9,0,0.684499,0.88013717
58,10,0,0.382454,-0.122454631
58,11,0,-0.00635,-0.150810189
58,12,0,-0.32497,-0.264722642
58,13,0,-0.76803,-0.44209506
58,14,0,-0.43089,-0.058915054
59,1,0,-0.00635,-0.031043377
59,2,-1,-0.00635,0.044666365
59,3,-1,-0.00635,-0.514177717
59,4,-1,-0.48041,-0.275958481
59,5,0,-0.00635,-0.076697453
59,6,0,-0.00635,0.204924223
59,7,1,-0.00635,0.218398429
59,8,0,-0.00635,0.012017407
59,9,0,-0.00635,-0.002983019
59,10,1,-0.00635,0.576814943
59,11,0,0.467707,0.196869902
59,12,0,-0.00635,-0.187562439
59,13,0,0.336168,0.12208591
59,14,1,0.506781,-0.25387827
60,1,0,0.382454,0.085713693
60,2,-1,-0.00635,-0.076381619
60,3,0,-0.00635,0.060838769
60,4,-1,0.049193,0.059875358
60,5,1,-0.00635,0.103647234
60,6,1,-0.00635,0.196301998
60,7,-1,0.237244,-0.009106913
60,8,-1,0.467707,0.114493967
60,9,1,-0.00635,-0.092199969
60,10,-1,-0.00635,0.446549236
60,11,-1,0.336168,0.069504373
60,12,-1,-0.00635,-0.19842098
60,13,1,0.467707,0.693665979
60,14,1,0.751884,0.408373249
61,1,0,-0.00635,0.13038621
61,2,-1,-0.30043,-0.303916668
61,3,-1,-0.1169,-0.566242653
61,4,-1,-0.08945,-0.453558795
61,5,0,0.185145,0.015598534
61,6,-1,-0.00635,-0.650419313
61,7,-1,-0.43897,-0.505058685
61,8,-1,-0.34887,-0.576812457
61,9,-1,-0.3099,-0.706931246
61,10,0,0.679225,0.921144101
61,11,0,0.652853,0.712156362
61,12,1,0.359634,0.342380026
61,13,-1,-0.00635,0.120091844
61,14,-1,-0.00635,-0.080126878
62,1,-1,-0.60635,-0.129635468
62,2,-1,-0.00635,0.462345399
62,3,-1,-0.8183,-0.923732919
62,4,-1,-0.00635,0.856860556
62,5,1,0.424758,0.599052325
62,6,1,0.257266,-0.358452372
62,7,1,0.237244,0.268460008
62,8,1,-0.00635,0.22214605
62,9,-1,-0.00635,0.314423952
62,10,-1,-0.00635,-0.095362532
62,11,-1,-0.00635,-0.06095051
62,12,-1,-0.00635,-0.589276083
62,13,1,0.593649,0.891246414
62,14,1,0.624327,0.650955956
63,1,-1,0.679225,-0.443320921
63,2,-1,0.104198,-0.564683495
63,3,-1,-0.39516,-0.378526647
63,4,-1,0.336168,-0.200114003
63,5,-1,-0.00635,0.135023286
63,6,1,0.560603,0.799411997
63,7,-1,-0.00635,-0.506448242
63,8,-1,-0.39516,-0.214270901
63,9,1,-0.00635,-0.037235757
63,10,1,-0.63703,-0.159272198
63,11,1,0.21507,-0.063629504
63,12,1,0.831432,0.986561839
63,13,1,0.624327,0.791682087
63,14,1,-0.00635,0.747865341
64,1,-1,0.525296,-0.130502675
64,2,-1,0.824327,-0.210445658
64,3,-1,-0.00635,-0.088686334
64,4,-1,-0.60635,-0.596632486
64,5,0,0.560603,-0.026973335
64,6,0,0.262756,0.235806078
64,7,0,0.624327,0.449939882
64,8,0,-0.60635,-0.206624828
64,9,0,-0.00635,-0.112903425
64,10,-1,-0.43897,-0.769248567
64,11,-1,-0.63703,-0.397757518
64,12,-1,0.679225,-0.661376544
64,13,-1,-0.65156,-0.817173452
64,14,-1,-1,-0.332418895
65,1,0,-0.00635,0.128781685
65,2,-1,-0.68558,-0.597062423
65,3,-1,-0.13057,-0.512215471
65,4,-1,0.104198,-0.497859484
65,5,-1,-0.00635,0.21614583
65,6,-1,-0.00635,-0.05991824
65,7,-1,-0.25479,-0.134036819
65,8,-1,-0.25748,-0.029825534
65,9,-1,-0.58881,-0.585847154
65,10,-1,0.793434,0.068560973
65,11,-1,0.862756,0.144449576
65,12,0,0.382454,-0.511953674
65,13,1,0.715393,0.068164348
65,14,1,0.850915,0.716032007
66,1,-1,-0.88105,-0.876013867
66,2,-1,-0.00635,-0.21904638
66,3,-1,-0.6268,-0.662300305
66,4,-1,-0.03412,0.063030588
66,5,-1,0.076749,-0.921315131
66,6,-1,-0.1169,-0.497620029
66,7,-1,0.185145,-0.88999178
66,8,-1,0.525296,-0.216053106
66,9,-1,0.076749,-0.367619258
66,10,-1,-0.00635,-0.39300491
66,11,-1,0.336168,-0.50601178
66,12,-1,0.021421,0.068359242
66,13,-1,-0.48041,-0.861180432
66,14,1,0.336168,-0.155354231
67,1,-1,-0.00635,-0.578595842
67,2,-1,0.447363,0.754734756
67,3,-1,-0.41733,-0.446933557
67,4,-1,-0.00635,-0.41494908
67,5,-1,-0.00635,-0.73706354
67,6,-1,-0.88644,-0.691041178
67,7,-1,0.185145,-0.850539779
67,8,-1,0.447363,0.065645881
67,9,-1,-0.00635,-0.745908564
67,10,-1,0.467707,-0.072307164
67,11,-1,-0.17115,0.122206228
67,12,-1,0.715393,0.567003711
67,13,1,0.525296,0.177325746
67,14,1,-0.72713,-0.822696192
68,1,0,-0.00635,-0.061992103
68,2,1,0.049193,0.021809434
68,3,-1,-0.32497,-0.82878056
68,4,-1,-0.00635,0.099417597
68,5,-1,-0.70452,-0.039136664
68,6,-1,-0.00635,-0.273938003
68,7,-1,-0.00635,0.037927894
68,8,-1,-0.70452,-0.745079516
68,9,1,-0.00635,0.793973342
68,10,1,0.447363,-0.066913256
68,11,1,-0.32497,-0.039878954
68,12,1,0.404629,-0.34101539
68,13,1,-0.00635,0.064339043
68,14,1,0.624327,-0.521423715
69,1,0,-0.00635,-0.090763553
69,2,1,0.076749,-0.726910249
69,3,1,-0.00635,0.302504428
69,4,1,0.308719,0.029579989
69,5,1,0.593649,0.674758959
69,6,0,-0.00635,-0.046896467
69,7,-1,0.685576,-0.020648829
69,8,-1,-0.00635,0.246911221
69,9,0,0.624327,0.80476116
69,10,0,-0.00635,0.093166301
69,11,0,0.560603,0.238436783
69,12,-1,0.336168,-0.156041831
69,13,-1,-0.00635,-0.181401194
69,14,-1,-0.00635,0.12207261
70,1,1,-0.2915,-0.316881265
70,2,1,0.336168,-0.265490351
70,3,-1,0.404629,-0.578209285
70,4,-1,-0.00635,0.95250499
70,5,1,0.283208,0.592645908
70,6,1,0.560603,0.816674594
70,7,-1,0.679225,0.73983849
70,8,1,-0.00635,0.13009362
70,9,1,-0.00635,0.093902003
70,10,1,-0.22411,-0.292830045
70,11,-1,0.856943,0.136859622
70,12,-1,-0.30043,-0.431646506
70,13,0,-0.66555,-0.352442146
70,14,1,-0.27546,0.126046448
71,1,0,-0.92336,-0.751131753
71,2,-1,-0.43897,0.067684569
71,3,-1,-0.37234,-0.338674168
71,4,0,-0.60635,-0.98494159
71,5,-1,-0.00635,-0.267952947
71,6,1,0.868353,0.934116902
71,7,0,0.487513,0.524071325
71,8,-1,-0.46006,-0.662681145
71,9,0,-0.00635,0.076302443
71,10,-1,-0.00635,-0.022553775
71,11,-1,-0.51948,-0.614211724
71,12,-1,0.534338,0.296724955
71,13,0,0.382454,0.019407867
71,14,-1,-0.46006,-0.482360044
72,1,0,-0.00635,0.010165224
72,2,0,0.844672,0.831317796
72,3,-1,0.262756,-0.336568734
72,4,-1,-0.37363,0.636765686
72,5,0,0.560603,-0.661975833
72,6,0,-0.00635,0.658334112
72,7,0,0.637783,0.801596359
72,8,-1,0.336168,-0.39847352
72,9,0,0.844672,-0.446436314
72,10,0,0.793434,-0.045759167
72,11,-1,-0.00635,-0.576783061
72,12,0,-0.73681,-0.028539018
72,13,-1,-0.60635,-0.879362811
72,14,-1,0.582992,-0.652109663
73,1,0,-0.00635,0.36024508
73,2,-1,-0.00635,-0.0614989
73,3,-1,-0.19785,0.128623955
73,4,0,-0.03412,-0.653096939
73,5,-1,-0.00635,0.192415167
73,6,-1,-0.00635,0.069655764
73,7,-1,-0.00635,-0.176893447
73,8,0,-0.00635,-0.396207994
73,9,1,-0.37234,0.193464714
73,10,1,-0.00635,-0.14318245
73,11,-1,-0.00635,-0.460940119
73,12,0,-0.00635,0.041881037
73,13,1,0.888482,0.907840054
73,14,1,0.776103,0.42298053
74,1,0,-0.00635,0.375516842
74,2,-1,-0.00635,-0.142415611
74,3,1,0.487513,0.294369564
74,4,1,-0.00635,0.396680315
74,5,0,-0.00635,0.095020037
74,6,1,-0.00635,0.014114575
74,7,-1,-0.00635,0.379359921
74,8,1,0.593649,0.944678005
74,9,0,-0.49042,-0.498653605
74,10,0,-0.70452,-0.869079321
74,11,-1,-0.50022,-0.823240108
74,12,-1,-0.00635,-0.500321924
74,13,1,0.237244,0.518605822
74,14,1,-0.00635,0.215447913
75,1,1,-0.00635,0.037470488
75,2,1,-0.00635,0.05061637
75,3,0,0.577395,-0.073801937
75,4,-1,0.104198,0.075672267
75,5,1,0.793434,0.918651737
75,6,-1,-0.5733,-0.711243664
75,7,0,0.525296,0.202710527
75,8,0,0.609257,0.851653215
75,9,1,-0.00635,0.146668367
75,10,-1,-0.24995,-0.086563747
75,11,-1,0.426265,-0.357261253
75,12,1,0.525296,-0.156780952
75,13,0,-0.00635,0.422992089
75,14,0,-0.00635,-0.426909621
76,1,-1,0.359634,-0.942073402
76,2,-1,-0.00635,-0.121942038
76,3,-1,-0.00635,-0.416030695
76,4,-1,-0.22411,-0.023572
76,5,-1,-0.00635,-0.377262691
76,6,-1,-0.00635,0.197562474
76,7,-1,-0.00635,0.071416155
76,8,-1,-0.00635,-0.005313552
76,9,1,0.856943,0.920726594
76,10,1,0.426265,0.65362656
76,11,1,0.711195,0.127812805
76,12,1,-0.00635,-0.426467877
76,13,1,-0.00635,0.367007602
76,14,1,0.711195,0.41990982
77,1,-1,0.560603,0.5182394
77,2,-1,0.237244,-0.451308867
77,3,1,-0.00635,-0.074270778
77,4,1,-0.00635,0.218024053
77,5,-1,0.467707,-0.071534795
77,6,-1,-0.32497,-0.088961647
77,7,-1,-0.08945,-0.010327926
77,8,-1,0.447363,0.164211497
77,9,0,-0.00635,0.108217688
77,10,1,-0.17115,-0.258329277
77,11,1,-0.00635,-0.306799692
77,12,1,-0.00635,0.182102778
77,13,1,-0.00635,0.184308394
77,14,1,0.467707,0.755631048
78,1,1,-0.00635,0.553600477
78,2,1,0.336168,0.735017706
78,3,0,-0.00635,0.079418396
78,4,0,-0.00635,-0.16197487
78,5,1,-0.55597,-0.050767637
78,6,1,-0.39516,-0.677521914
78,7,1,-0.00635,0.029367942
78,8,1,0.447363,0.618943637
78,9,1,0.559419,0.923242451
78,10,1,-0.00635,0.096173496
78,11,0,-0.00635,0.026773531
78,12,1,0.809473,0.834843798
78,13,1,-0.00635,0.315073393
78,14,1,-0.72809,-0.786641114
79,1,0,-0.27546,0.52140358
79,2,1,0.609257,0.826120024
79,3,-1,0.382454,-0.886883471
79,4,-1,-0.55597,-0.858389199
79,5,0,0.96254,0.958520871
79,6,-1,-0.00635,-0.252926605
79,7,0,-0.00635,-0.012255556
79,8,-1,-0.50022,-0.685375933
79,9,-1,0.447363,-0.483593672
79,10,1,0.624327,0.440688973
79,11,-1,-0.00635,0.317935785
79,12,-1,0.185145,0.076267765
79,13,-1,0.382454,0.135378273
79,14,-1,-0.1169,-0.02461148
80,1,-1,-0.00635,0.091556928
80,2,-1,0.593649,0.311672805
80,3,-1,0.593649,0.849815139
80,4,-1,0.467707,-0.306246703
80,5,1,0.347901,0.699108363
80,6,1,0.593649,0.7239281
80,7,-1,-0.43897,-0.055675552
80,8,1,-0.00635,0.058014164
80,9,1,0.426265,0.35982111
80,10,0,-0.00635,0.236414005
80,11,-1,-0.48041,-0.937181086
80,12,0,0.359634,0.869793334
80,13,-1,-0.00635,-0.185879732
80,14,0,-0.41733,-0.953915304
81,1,-1,-0.00635,0.03005492
81,2,-1,-0.55597,-0.596688668
81,3,1,-0.65156,-0.61866242
81,4,-1,-0.24995,-0.267345889
81,5,1,0.262756,0.485021543
81,6,-1,-0.65156,-0.559484357
81,7,-1,-0.5733,-0.357475537
81,8,1,-0.00635,-0.193581428
81,9,1,0.467707,0.524354966
81,10,1,-0.2084,0.069453039
81,11,1,-0.00635,0.074735704
81,12,-1,-0.70452,-0.844398795
81,13,1,0.447363,0.801661738
81,14,1,-0.00635,0.100982845
82,1,-1,0.382454,-0.043309311
82,2,0,-0.00635,-0.022257269
82,3,1,0.487513,0.180600548
82,4,1,0.715393,0.974038365
82,5,1,0.336168,0.512802485
82,6,0,0.715393,0.350057483
82,7,1,-0.00635,0.17470399
82,8,1,-0.00635,0.13199086
82,9,1,0.798924,0.534078196
82,10,-1,-0.43897,-0.344767858
82,11,1,0.850915,0.655607948
82,12,1,0.766954,0.456550763
82,13,-1,-0.06189,-0.951864062
82,14,-1,-0.55597,-0.776579366
83,1,1,-0.00635,-0.381854151
83,2,1,0.021421,-0.148955645
83,3,1,-0.00635,0.456326784
83,4,1,-0.39516,-0.490469085
83,5,-1,-0.00635,-0.161997305
83,6,0,0.287729,0.278972388
83,7,-1,-0.00635,-0.111771284
83,8,1,0.447363,0.33985087
83,9,-1,-0.60635,-0.844482881
83,10,1,0.125619,0.321579494
83,11,1,-0.5141,-0.708250079
83,12,-1,-0.00635,-0.239399946
83,13,1,0.336168,0.818792209
83,14,-1,0.593649,0.306788133
84,1,0,-0.00635,-0.049274915
84,2,1,0.78493,0.941640855
84,3,1,-0.00635,-0.138078211
84,4,1,-0.00635,0.033454453
84,5,-1,0.131432,-0.302228306
84,6,-1,-0.47029,0.263017749
84,7,1,-0.00635,0.074268106
84,8,1,0.634015,0.246596009
84,9,1,-0.00635,0.068835168
84,10,0,0.759419,-0.515296932
84,11,1,0.467707,0.125770761
84,12,1,0.543272,0.839155097
84,13,-1,0.577395,-0.333278146
84,14,-1,0.831432,-0.718074734
85,1,-1,-0.00635,0.161584894
85,2,1,0.809473,0.865930989
85,3,1,-0.00635,0.164343623
85,4,1,0.609257,0.874607033
85,5,1,0.74747,0.888923091
85,6,-1,-0.17115,0.503023322
85,7,-1,0.185145,0.505642841
85,8,-1,-0.00635,0.683240606
85,9,-1,0.525296,0.864958007
85,10,-1,0.635737,0.915767594
85,11,1,0.831432,0.544271013
85,12,1,-0.00635,0.062024171
85,13,1,0.506781,0.381809902
85,14,1,-0.55597,-0.639092427
86,1,1,0.856943,0.651651885
86,2,1,0.543272,0.758500897
86,3,-1,-0.00635,-0.203831234
86,4,-1,-0.00635,-0.087358862
86,5,0,0.185145,-0.004664732
86,6,-1,-0.80614,-0.494327888
86,7,0,-0.32497,-0.216624987
86,8,-1,0.652853,0.312298133
86,9,0,-0.34887,-0.099092627
86,10,-1,0.506781,-0.504603672
86,11,1,-0.00635,0.447555405
86,12,1,-0.1436,-0.415246145
86,13,-1,-0.00635,0.032947018
86,14,-1,0.021421,-0.157856663
87,1,-1,0.404629,0.090617879
87,2,-1,0.382454,0.13596768
87,3,-1,0.237244,0.198201972
87,4,-1,0.21141,0.305226738
87,5,-1,0.477718,0.238163956
87,6,-1,0.560603,-0.345977684
87,7,-1,0.718192,0.766801073
87,8,-1,-0.00635,-0.38545908
87,9,0,0.237244,-0.220989484
87,10,-1,-0.30043,-0.084777813
87,11,0,0.908288,0.814081426
87,12,0,0.467707,0.310935362
87,13,0,0.359634,0.418637039
87,14,-1,-0.4282,0.135881295
88,1,-1,-0.00635,0.091487199
88,2,-1,0.021421,-0.236949282
88,3,1,-0.41733,-0.155441113
88,4,1,0.560603,0.236665081
88,5,-1,0.359634,-0.290275657
88,6,0,-0.00635,0.145578424
88,7,-1,-0.51948,-0.384608529
88,8,1,0.737244,0.392879123
88,9,1,-0.00635,0.618032679
88,10,1,0.638859,0.687772529
88,11,-1,-0.00635,-0.702443511
88,12,1,-0.00635,-0.020724214
88,13,1,0.679225,0.927855041
88,14,1,-0.51948,-0.056941684
89,1,-1,-0.43897,-0.33298307
89,2,-1,-0.27546,-0.489572203
89,3,0,0.021421,-0.658431683
89,4,0,-0.19785,-0.427415813
89,5,0,-0.7113,-0.897022282
89,6,-1,0.287729,-0.003372995
89,7,-1,-0.538,-0.480873568
89,8,-1,-0.22411,-0.86890537
89,9,-1,-0.00635,0.155217009
89,10,1,0.755328,0.506127964
89,11,1,-0.51948,-0.805971359
89,12,1,-0.00635,0.058479649
89,13,0,-0.00635,-0.020650134
89,14,-1,0.131432,-0.037306792
90,1,0,-0.62196,-0.914332359
90,2,-1,-0.00635,0.101232056
90,3,-1,-0.32497,0.043249774
90,4,-1,0.21507,-0.235465882
90,5,-1,-0.66555,-0.612647036
90,6,-1,-0.46006,-0.225156042
90,7,-1,0.055221,0.040842552
90,8,-1,-0.00635,-0.312546102
90,9,-1,-0.1169,-0.149681901
90,10,-1,-0.69193,-0.684990556
90,11,0,-0.00635,0.319077808
90,12,0,-0.71572,-0.623084776
90,13,0,-0.84413,-0.836995408
90,14,0,-0.34887,-0.325184424
91,1,0,0.577395,0.838445123
91,2,0,0.525296,0.134456501
91,3,0,-0.46006,-0.300946824
91,4,0,-0.00635,0.06733965
91,5,1,0.74747,0.611313287
91,6,1,0.624327,0.918775534
91,7,0,-0.00635,-0.299037217
91,8,1,0.850915,0.585578118
91,9,1,0.850915,0.959169194
91,10,1,0.928956,0.786301602
91,11,1,0.678364,0.895523656
91,12,1,0.359634,0.686054646
91,13,-1,-0.33692,-0.256856877
91,14,-1,-0.00635,-0.825541928
92,1,-1,-0.97406,-0.792227432
92,2,1,0.382454,0.65098529
92,3,0,0.487513,0.504612062
92,4,0,0.679225,0.315083834
92,5,1,-0.38881,-0.515717174
92,6,1,-0.00635,-0.120141749
92,7,1,0.467707,0.755521296
92,8,1,0.287729,0.121636956
92,9,1,-0.00635,-0.425364323
92,10,1,-0.00635,-0.057225512
92,11,1,0.609257,0.998382548
92,12,1,0.897632,0.999518729
92,13,-1,-0.85059,0.555875077
92,14,0,-0.00635,-0.20498146
93,1,0,0.447363,0.2773041
93,2,-1,-0.1169,-0.632349109
93,3,-1,0.679225,0.563192203
93,4,-1,-0.00635,0.157308149
93,5,1,-0.81432,0.024763617
93,6,-1,-0.00635,-0.268062513
93,7,0,-0.00635,-0.485060727
93,8,0,-0.22411,-0.513858652
93,9,0,0.850915,0.283353541
93,10,1,0.883961,0.952657997
93,11,0,-0.00635,0.047253194
93,12,1,-0.58052,0.578321523
93,13,-1,0.793434,0.744730868
93,14,-1,0.74747,0.028619685
94,1,0,-0.5733,-0.764592598
94,2,0,-0.00635,-0.590090526
94,3,0,-0.00635,-0.261904251
94,4,0,-0.00635,-0.409070047
94,5,1,0.404629,0.841394521
94,6,1,0.560603,0.312395083
94,7,1,-0.00635,-0.313246132
94,8,-1,0.820775,0.524038262
94,9,1,0.487513,0.826661081
94,10,0,-0.65156,-0.531497924
94,11,-1,-0.00635,-0.220280568
94,12,-1,0.426265,-0.72497224
94,13,-1,-0.00635,-0.204574829
94,14,-1,-0.51948,-0.992882119
95,1,1,0.609257,0.797305072
95,2,-1,0.382454,-0.226641181
95,3,-1,0.665231,0.732973549
95,4,1,0.129279,-0.564121619
95,5,-1,-0.00635,0.143635692
95,6,-1,-0.00635,-0.682830867
95,7,1,0.710872,0.668434578
95,8,1,0.21141,0.149669347
95,9,1,-0.00635,-0.511645578
95,10,1,-0.00635,-0.042190221
95,11,1,-0.00635,0.387117798
95,12,1,0.402906,0.833027847
95,13,-1,0.666308,0.503725962
95,14,-1,-0.72809,-0.064533564
96,1,-1,-0.43897,-0.592339521
96,2,1,0.737244,0.535436493
96,3,1,0.593649,0.51292156
96,4,1,-0.14413,-0.246577862
96,5,0,-0.00635,0.166886203
96,6,1,0.809473,0.756671149
96,7,-1,-0.43122,-0.24549028
96,8,1,0.72648,0.270341214
96,9,-1,-0.69193,-0.493964698
96,10,-1,0.44564,0.256307431
96,11,-1,-0.00635,-0.26799502
96,12,-1,0.576103,0.418101948
96,13,0,-0.84726,0.777136084
96,14,1,0.467707,0.654136294
97,1,-1,0.382454,-0.560142934
97,2,1,0.651776,0.965615634
97,3,-1,-0.00635,-0.544274307
97,4,-1,-0.00635,-0.829391036
97,5,1,-0.00635,0.019895477
97,6,1,0.757481,0.854326056
97,7,1,-0.48041,-0.337705661
97,8,0,-0.17115,-0.610014217
97,9,0,-0.00635,-0.251128677
97,10,-1,0.631647,-0.060601117
97,11,1,0.467707,0.698277699
97,12,-1,-0.00635,-0.084751462
97,13,-1,0.017869,-0.394946523
97,14,-1,-0.5733,-0.923659647
98,1,-1,-0.00635,-0.326379832
98,2,1,-0.00635,0.509004525
98,3,1,0.185145,0.481632017
98,4,1,0.487513,0.332080688
98,5,0,-0.39064,0.028604459
98,6,0,-0.00635,0.041932246
98,7,-1,-0.00635,0.611667031
98,8,-1,0.506781,-0.490577067
98,9,-1,-0.00635,-0.091358429
98,10,-1,-0.48525,0.100330793
98,11,0,0.945963,0.97862709
98,12,1,-0.00635,0.042927974
98,13,-1,-0.00635,-0.121518006
98,14,0,0.359634,0.074913694
99,1,-1,-0.00635,0.109513837
99,2,-1,-0.17115,-0.825571697
99,3,-1,0.359634,0.330981422
99,4,0,-0.03412,0.273197391
99,5,-1,-0.24995,0.10466173
99,6,-1,0.076749,-0.81197133
99,7,-1,-0.00635,0.046295998
99,8,-1,-0.538,-0.136469646
99,9,-1,-0.71647,-0.834934844
99,10,-1,-0.00635,0.054209119
99,11,-1,-0.00635,0.144222613
99,12,0,0.809473,0.549635589
99,13,-1,-0.65156,-0.949750114
99,14,-1,-0.00635,-0.122109402
99,15,0,0.652853,0.148361266
100,1,-1,-0.00635,0.065869861
100,2,-1,-0.00635,0.207615584
100,3,-1,-0.82982,-0.843236823
100,4,-1,-0.00635,-0.113791576
100,5,1,-0.06189,-0.21187269
100,6,0,0.467707,-0.326345154
100,7,1,-0.00635,0.085685353
100,8,1,-0.39516,0.455283699
100,9,1,0.487513,0.847162061
100,10,-1,-0.24995,-0.06395814
100,11,1,-0.43897,-0.715193823
100,12,1,-0.43897,-0.777939838
100,13,1,0.850915,0.373776711
100,14,0,-0.00635,-0.463687351
101,1,-1,-0.00635,0.219500678
101,2,-1,0.506781,-0.429741684
101,3,1,0.944564,0.668217931
101,4,1,0.525296,0.350808598
101,5,0,-0.00635,-0.051762246
101,6,0,0.021421,-0.43561009
101,7,0,0.638859,0.11045649
101,8,0,0.991927,0.134849522
101,9,-1,-0.24995,-0.61401944
101,10,-1,-0.45242,0.055886357
101,11,1,-0.00635,0.12742662
101,12,1,0.525296,0.92955055
101,13,-1,-0.00635,0.278369433
101,14,1,-0.00635,-0.015023048
102,1,1,0.625296,0.610159332
102,2,1,0.679225,0.952989865
102,3,-1,0.888805,0.000756708
102,4,-1,-0.00635,-0.324779036
102,5,1,0.404629,0.51282983
102,6,1,-0.26588,-0.144819975
102,7,1,-0.00635,0.244252301
102,8,-1,0.262756,-0.38959531
102,9,0,0.488913,-0.252550053
102,10,-1,-0.41733,-0.359683018
102,11,-1,-0.54704,-0.660844375
102,12,-1,0.844672,-0.617081324
102,13,0,0.382454,-0.042301341
102,14,1,0.326157,0.530829993
103,1,-1,-0.55597,-0.187048727
103,2,1,0.359634,0.683150865
103,3,1,-0.09139,0.390954165
103,4,-1,0.593649,0.64057533
103,5,-1,-0.22519,-0.788769232
103,6,1,-0.00635,0.235014691
103,7,-1,-0.00635,-0.58647298
103,8,-1,-0.70452,-0.886693362
103,9,-1,0.472551,-0.173669668
103,10,-1,0.287729,-0.0648072
103,11,0,-0.32497,0.170788446
103,12,1,0.404629,0.647531379
103,13,1,-0.00635,0.72018831
103,14,1,-0.00635,0.060656553
104,1,1,0.715393,0.723736685
104,2,1,-0.00635,0.59504443
104,3,1,0.624327,0.543728838
104,4,-1,0.262756,0.313419772
104,5,-1,0.577395,0.17825423
104,6,0,-0.00635,0.066667959
104,7,0,-0.00635,-0.064988484
104,8,1,0.336168,0.647268992
104,9,0,0.918407,0.767167371
104,10,-1,-0.71647,-0.436707926
104,11,1,0.539397,0.520266653
104,12,-1,-0.48041,-0.513907903
104,13,-1,-0.538,-0.041578627
104,14,-1,-0.70452,-0.272380586
105,1,1,-0.56781,-0.845023005
105,2,1,-0.4394,-0.069946615
105,3,1,0.560603,0.734414129
105,4,1,-0.00635,0.284882494
105,5,1,0.96254,0.98512996
105,6,1,0.666308,0.94837019
105,7,1,-0.00635,0.096693173
105,8,1,-0.00635,-0.203438648
105,9,1,0.609257,0.413754107
105,10,1,0.560603,0.339521239
105,11,0,-0.00635,0.356491493
105,12,1,-0.00635,0.970580725
105,13,0,-0.27546,-0.115293495
105,14,1,-0.00635,-0.220963382
106,1,-1,-0.538,-0.630663419
106,2,1,-0.00635,0.205616422
106,3,1,0.883961,0.944726356
106,4,1,0.506781,0.590935111
106,5,1,0.856943,0.890106131
106,6,1,0.525296,0.014252667
106,7,1,-0.00635,0.036596508
106,8,1,0.624327,0.821699595
106,9,1,0.343703,-0.480788892
106,10,0,-0.00635,-0.088032417
106,11,0,0.347901,0.554463955
106,12,-1,0.237244,-0.592437838
106,13,1,-0.00635,0.296936257
106,14,-1,0.477718,-0.373497855
107,1,0,0.343703,-0.332777859
107,2,0,-0.00635,0.342383382
107,3,1,0.844672,0.422850642
107,4,-1,-0.43897,-0.594366836
107,5,-1,-0.00635,0.157003005
107,6,-1,-0.77018,-0.852127338
107,7,1,0.382454,0.572979694
107,8,1,0.577395,0.653050577
107,9,1,-0.00635,0.774618363
107,10,1,0.404629,0.289779471
107,11,1,-0.85888,-0.888456176
107,12,-1,-0.72809,-0.864100496
107,13,1,-0.00635,0.212158444
107,14,-1,-0.00635,-0.805995161
108,1,0,-0.00635,-0.24518383
108,2,0,0.577395,-0.081260698
108,3,-1,-0.00635,0.034860665
108,4,-1,0.922067,0.186829471
108,5,1,0.868891,0.520614306
108,6,1,-0.00635,-0.07493209
108,7,1,-0.32497,0.297681033
108,8,1,0.336168,0.556547762
108,9,1,0.828848,0.515892958
108,10,1,-0.46006,-0.120711206
